_id,lang,tln,cc,loc,p,tlt,plt,t,cr/$date,acr/$date,pln,flrs,f,uid
907565693071216641,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T05:54:57.000Z,2017-02-01T22:57:21.000Z,75.06272,22,1e222211,827010494074609664
907565823891472384,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,Manila floods as tropical depression slams Philippines https://t.co/J8KbVEbwK0,2017-09-12T05:55:28.000Z,2013-02-28T20:56:30.000Z,75.06272,22022,1e222211,1228840274
907565861740802048,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T05:55:37.000Z,2011-07-31T20:29:14.000Z,75.06272,120,1e222211,346303692
907565930934398986,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T05:55:54.000Z,2014-02-16T14:14:42.000Z,75.06272,2584,1e222211,2347354946
907565989226614784,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,Manila floods as tropical depression slams Philippines @AJENews  https://t.co/T1jJTTriZo,2017-09-12T05:56:08.000Z,2014-02-17T20:48:12.000Z,75.06272,499,1e222211,2349401119
907566000991870976,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"Manila floods as tropical depression slams Philippines
- At least 2 people have... https://t.co/u7c1CGXONO by… https://t.co/RUSgTmFz9U",2017-09-12T05:56:11.000Z,2009-06-09T03:07:30.000Z,75.06272,3374,1e222211,45796325
907566029600989184,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T05:56:17.000Z,2014-08-09T14:35:12.000Z,75.06272,929,1e222211,2720054246
907566059741499394,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T05:56:25.000Z,2009-04-27T19:25:47.000Z,75.06272,1482,1e222211,35930934
907566062438371328,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,Manila floods as tropical depression slams Philippines https://t.co/w1lTGkKCHM,2017-09-12T05:56:25.000Z,2011-10-14T09:30:37.000Z,75.06272,1759,1e222211,390781102
907566088543711233,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,Manila floods as tropical depression slams Philippines https://t.co/mBIySvYQsB,2017-09-12T05:56:31.000Z,2014-05-31T14:06:51.000Z,75.06272,507,1e222211,2538090492
907566345746862081,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,Manila floods as tropical depression slams Philippines https://t.co/q4m2KjTiIx,2017-09-12T05:57:33.000Z,2015-03-09T09:32:17.000Z,75.06272,51,1e222211,3081743291
907566356110958593,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T05:57:35.000Z,2009-06-05T07:26:36.000Z,75.06272,924,1e222211,44885302
907566377455771649,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,fwd: Manila floods as tropical depression slams Philippines https://t.co/pRZORVZMjy,2017-09-12T05:57:40.000Z,2016-01-28T03:31:01.000Z,75.06272,213,1e222211,4856642956
907566387068936192,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T05:57:43.000Z,2017-05-31T14:46:01.000Z,75.06272,1120,1e222211,870011001432924160
907566448347774976,en,85.51333,IN,loma,1wwwewewert,25.74379,25.74379,"RT @cnnphilippines: Waist-deep floods in La Loma, Quezon City https://t.co/4Gvhu67YfO",2017-09-12T05:57:57.000Z,2015-07-16T08:03:20.000Z,85.51333,229,1e222211,3281658877
907566524419985408,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people… https://t.co/Iwm4YriXCy",2017-09-12T05:58:15.000Z,2009-06-26T08:49:00.000Z,75.06272,2495,1e222211,51073715
907566568762159104,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,Manila floods as tropical depression slams Philippines @AJENews  https://t.co/rBEHeAyU8C Time to get yer wellies oot ..be safe,2017-09-12T05:58:26.000Z,2016-07-15T06:53:56.000Z,75.06272,397,1e222211,753928080574521344
907566680628494337,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,Manila floods as tropical depression slams Philippines https://t.co/bsNitI3kmD,2017-09-12T05:58:53.000Z,2016-11-21T19:48:56.000Z,75.06272,4241,1e222211,800871150079410176
907566715977863170,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @PhilippineStar: LOOK: Heavy downpour brought by tropical storm #MaringPH caused floods in España, Manila. https://t.co/pTjnjrXURe",2017-09-12T05:59:01.000Z,2011-03-10T02:18:33.000Z,75.06272,404,1e222211,263551948
907566776929722368,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,Manila floods as tropical depression slams Philippines https://t.co/TfyLI0xpmp #NLU,2017-09-12T05:59:16.000Z,2011-04-08T11:04:51.000Z,75.06272,2174,1e222211,279118291
907566796819050496,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,Manila floods as tropical depression slams Philippines https://t.co/ufITnbjutR,2017-09-12T05:59:20.000Z,2016-04-29T04:40:00.000Z,75.06272,6340,1e222211,725990509626417154
907566856076091392,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T05:59:34.000Z,2012-04-19T03:09:32.000Z,75.06272,23741,1e222211,557538968
907566863571345408,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T05:59:36.000Z,2011-12-03T19:10:04.000Z,75.06272,667,1e222211,427811558
907567020811546625,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T06:00:14.000Z,2011-01-06T03:58:21.000Z,75.06272,1048,1e222211,234690126
907567121873428480,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,#aljazeera Manila floods as tropical depression slams Philippines https://t.co/pWm1lWBlDT #Africa,2017-09-12T06:00:38.000Z,2013-06-18T03:10:54.000Z,75.06272,35,1e222211,1527154488
907567148574416897,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,Manila floods as tropical depression slams Philippines https://t.co/IgmHIp1Ov8,2017-09-12T06:00:44.000Z,2010-01-26T10:31:08.000Z,75.06272,10277,1e222211,108641893
907567154261843970,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,Manila floods as tropical depression slams Philippines https://t.co/1etfKDuQ7l #breakingnews #news,2017-09-12T06:00:46.000Z,2009-05-28T11:44:38.000Z,75.06272,681,1e222211,43151141
907567180199448576,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T06:00:52.000Z,2009-04-19T21:41:34.000Z,75.06272,807,1e222211,33401043
907567189280088069,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT: @ajenglish :Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… https://t.c",2017-09-12T06:00:54.000Z,2007-06-02T15:26:02.000Z,75.06272,50896,1e222211,6529402
907567268812529666,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,Manila floods as tropical depression slams Philippines https://t.co/9ofoDXYSyb,2017-09-12T06:01:13.000Z,2016-11-30T01:52:16.000Z,75.06272,89,1e222211,803861687828779008
907567289704251393,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T06:01:18.000Z,2017-01-26T09:02:25.000Z,75.06272,66,1e222211,824626049011093505
907567381194698752,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T06:01:40.000Z,2011-07-05T11:01:44.000Z,75.06272,228,1e222211,329786572
907567465458130944,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T06:02:00.000Z,2017-07-19T03:50:37.000Z,75.06272,98,1e222211,887603069772374016
907567814533201924,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,Manila floods as tropical depression slams Philippines https://t.co/kCVkOshkCm #Worldnews #News https://t.co/Hkopsu6LVS,2017-09-12T06:03:23.000Z,2012-09-09T15:41:06.000Z,75.06272,12947,1e222211,813899491
907567820182925312,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,Manila floods as tropical depression slams Philippines https://t.co/eGn4oVcCnU ^Aljazeera https://t.co/CTZWT0ytc4,2017-09-12T06:03:24.000Z,2012-02-02T00:25:23.000Z,75.06272,2610,1e222211,481011796
907567822154342401,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,Manila floods as tropical depression slams Philippines https://t.co/qaDM6TbSXf ^Aljazeera https://t.co/2evhVrglK5,2017-09-12T06:03:25.000Z,2011-04-27T21:49:08.000Z,75.06272,5521,1e222211,289148078
907567827036471297,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,Manila floods as tropical depression slams Philippines https://t.co/xQtbejaiD3 ^AlJazeera https://t.co/6orqu7XIUS,2017-09-12T06:03:26.000Z,2011-05-14T03:28:47.000Z,75.06272,1059,1e222211,298423919
907567830232571905,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,Manila floods as tropical depression slams Philippines https://t.co/w8CuNAZGHj ^Aljazeera https://t.co/tvx34Nu7tZ,2017-09-12T06:03:27.000Z,2015-08-14T22:29:57.000Z,75.06272,1347,1e222211,3423361827
907567836490473472,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,Manila floods as tropical depression slams Philippines https://t.co/ieWrAuSvzi ^AlJazeera https://t.co/bzwIjEaUur,2017-09-12T06:03:28.000Z,2012-02-02T00:25:23.000Z,75.06272,2610,1e222211,481011796
907567837081767936,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,Manila floods as tropical depression slams Philippines https://t.co/NttWeGIlZ2 ^AlJazeera https://t.co/pIHNSFGPcU,2017-09-12T06:03:28.000Z,2011-04-27T21:49:08.000Z,75.06272,5521,1e222211,289148078
907567841833918465,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,Manila floods as tropical depression slams Philippines https://t.co/1TdzF44dkH ^AlJazeera https://t.co/4QC1WlL0EM,2017-09-12T06:03:29.000Z,2015-08-14T22:29:57.000Z,75.06272,1347,1e222211,3423361827
907567886071418880,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T06:03:40.000Z,2009-07-13T03:59:37.000Z,75.06272,586,1e222211,56331661
907567932120727552,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,RT @Anon_Eu: Manila floods as tropical depression slams Philippines https://t.co/QKl5Z05LT5 #Worldnews #News https://t.co/8r45TeDsfJ,2017-09-12T06:03:51.000Z,2017-08-17T12:53:51.000Z,75.06272,202,1e222211,898249028210700289
907567958238679040,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,RT @_dpaj: Manila floods as tropical depression slams Philippines https://t.co/qaDM6TbSXf ^Aljazeera https://t.co/2evhVrglK5,2017-09-12T06:03:57.000Z,2009-02-13T01:56:51.000Z,75.06272,2728,1e222211,20754491
907568079772819456,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T06:04:26.000Z,2013-10-27T18:22:11.000Z,75.06272,354,1e222211,2159855251
907568107471826944,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T06:04:33.000Z,2014-12-11T09:16:43.000Z,75.06272,1057,1e222211,2926939681
907568165525360641,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T06:04:47.000Z,2016-02-29T10:53:16.000Z,75.06272,3621,1e222211,704341174073618436
907568196030529536,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T06:04:54.000Z,2012-02-15T06:06:10.000Z,75.06272,44,1e222211,493041144
907568323184951296,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,Manila floods as tropical depression slams Philippines https://t.co/PHpcDbJMe4 – #NEWS https://t.co/jhCaJfFaMG,2017-09-12T06:05:24.000Z,2013-03-06T05:42:47.000Z,75.06272,135,1e222211,1245859477
907568652651843584,en,77.79097,IN,put,1wwwewewert,14.14864,14.14864,EXACTLY. THERE WERE TWEETS THAT WENT OUT TO GET IN THE ARK AND PUT AWAY THE WITCHCRAFT. https://t.co/Kd0UqPcyUa,2017-09-12T06:06:43.000Z,2017-04-12T12:34:21.000Z,77.79097,406,1e222211,852220861495091203
907568670276190208,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,[https://t.co/N9JIaTQpu4] Manila floods as tropical depression slams Philippines https://t.co/aV4L9Ck4h9,2017-09-12T06:06:47.000Z,2013-08-13T10:41:58.000Z,75.06272,4552,1e222211,1668194960
907568771786833921,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T06:07:11.000Z,2017-02-22T03:10:08.000Z,75.06272,363,1e222211,834321864428224513
907568779370090498,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T06:07:13.000Z,2013-05-24T11:09:22.000Z,75.06272,612,1e222211,1454686873
907568892138151941,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T06:07:40.000Z,2017-09-08T02:26:14.000Z,75.06272,0,1e222211,906063613210890240
907569395987210240,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T06:09:40.000Z,2012-12-12T10:24:15.000Z,75.06272,460,1e222211,1006664880
907569674681851904,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T06:10:46.000Z,2011-01-23T12:06:42.000Z,75.06272,2185,1e222211,241992892
907569706181316608,en,76.97021,IN,india,1wwwewewert,22.20775,22.20775,RT @MelanieNagyCTV: Canadian aid groups on the ground helping those impacted by #floods in #Nepal #India and #Bangladesh https://t.co/T08PC…,2017-09-12T06:10:54.000Z,2014-10-29T10:08:25.000Z,76.97021,554,1e222211,2849996488
907569788230045696,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T06:11:14.000Z,2013-04-13T07:50:44.000Z,75.06272,332,1e222211,1349240293
907569890353020928,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T06:11:38.000Z,2011-11-21T06:11:02.000Z,75.06272,255,1e222211,417802606
907570307334131712,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,Manila floods as tropical depression slams Philippines https://t.co/9lTsXXtEBY #Trending #News #Politics #Defense #Crisis,2017-09-12T06:13:17.000Z,2017-02-22T17:34:12.000Z,75.06272,246,1e222211,834539314503618560
907570529460215808,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @PhilippineStar: LOOK: Heavy downpour brought by tropical storm #MaringPH caused floods in España, Manila. https://t.co/pTjnjrXURe",2017-09-12T06:14:10.000Z,2016-12-30T13:05:29.000Z,75.06272,29,1e222211,814902745375342592
907570561597022213,en,77.21895,IN,central,1wwwewewert,28.64857,28.64857,floods in Pakistan? we send $ to help but &gt;2012 100-year rainfall event drenches Houston area-Floods in Central T… https://t.co/ltkXzsnITb,2017-09-12T06:14:18.000Z,2011-05-17T07:50:40.000Z,77.21895,20237,1e222211,300254302
907570563656372225,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,Manila floods as tropical depression slams Philippines https://t.co/jXTNKptpnA #south_china_sea,2017-09-12T06:14:18.000Z,2014-11-17T17:51:57.000Z,75.06272,1786,1e222211,2903096012
907570630190669824,en,75.06272,IN,manila,1wwwewewert,12.67467,12.67467,"RT @AJEnglish: Manila floods as tropical depression slams Philippines
- At least 2 people have been killed
- 13 people missing… ",2017-09-12T06:14:34.000Z,2011-11-27T04:29:38.000Z,75.06272,894,1e222211,422496868
